document_id;classification;published
93bcc9f81121165b92f2c9a4b23969be;1;False
2d0b07f721d769ad840eb970b9b6a963;1;False
bb179427e108e3e55915f536f7848610;1;False
dc55cb8299cd57bfdab9c7aff817d1eb;2;True
78a99080512359f7aa61c4762ab1acd2;1;False
f589658969a9071c5b72756b532e9318;1;False
0918c16c382db7edb4788c1a70228c06;1;False
1f40abcb04ffb1036b1dfe465c142cdf;1;False
436a5e92d7055f4c4017974fe6824adf;1;False
0ce52bac18c7b373cc2240daac0daea2;1;False
eb9992419c8cbb195feba9fd31947c0a;1;False
6d2bd516bac732f4a43436f3cbb386b6;1;False
15a10417c68c376cd62950877745bef3;1;False
4355ff51ea8650bf4a736ff91aca66c5;1;False
e5d115459803df4948d1c7038af1124b;1;False
77e0a8149d0c84668042be84f680b2ff;4;True
5943fe06005f4ba35e393d2f9e8f82dd;4;True
8efda1e0cfcb18b32396805d2f5eed93;1;False
1cdb8bc90b24b95408c76219c3b9a6ff;1;False
1540f6d8b6da84602e7062d289d0ce46;1;False
7f82ea1c681a8fa4ec0240846c7449c3;1;False
eec42b3b5d35d327946aa9b5d878290f;1;False
b8ca55de698a12e3cea63b4179261982;4;True
76933924bff424b1f2bbb8ee27430f2a;1;False
10e8bce4da2cded9dff81f5adce15f72;1;False
dd90e2819fb629ae7115cd1d2f6930e0;1;False
37f49c89bb5b0252d47ca49ed65ae2bc;1;False
3e502208fb151ad495eb114a293982b0;4;True
63264fe60bb08d0907ddccc6f1fcac25;1;False
407d83a9fce3cad951a3694d686ad6f4;1;False
56192cbb5c8dcf10bf73492e0d93925d;1;False
d148aad240e00a44739790f7bf5f63cc;1;False
5fa45e89a69b06738bd27e1086b34ff2;1;False
5145795b926bc02809733695c5ff4a71;1;False
29d946e629683cdac29ceeb52064266f;1;False
6e1de4302277c6b3466ac0650021c6d8;1;False
7eb0ef38c777fe776fea79ad17a2c45c;4;True
8026ada2eb7ffa737cbcb2fb365f183c;7;False
27ffefb1f773a2cb6d2809a167823cf5;1;False
418ae376ce7d3fa4f138641cff1d7549;1;False
f06d540482bcd249bb24d906092d21fb;1;False
be4e181c933c37437f5e4a19ba2ce54a;4;True
a79648b54214be64e408f03603629d8c;4;True
22da590c0d81d8d5f4c4b6f1d8995707;1;False
180942d954c10bc736a530532458a391;6;True
53e6eb7006c143d9665c44eb37cedb9d;1;False
8525dca56d6048749f59677878f4a03b;1;False
1633e881f93bb2227c1710bbeb93c01b;1;False
031bba3187f74a520f68b307eedae901;1;False
4f1e3d56cbabf0c50139dd882343b66f;1;False
572de25c02a00ae13d089456b9369661;1;False
de58e70b68ddfe7062f2fe71d9f0448d;1;False
40c190d2c77ef5a6889b33f4a4f764d7;1;False
abe7eb9297c52371d12ed14d8fbc6060;1;False
b5a0b6cc64a6de127257d3099c71970f;1;False
e5b85f54d80ea11cf1c2d56dfa4661ab;1;False
f682ee45160956dacdd8355cdc043514;1;False
733c2ba9aa0f20b6d2d24ae864fa63b5;1;False
f752c531b9c64ee61a33fc4452ecb976;1;False
9a5d3349755cdbf1fc71dbee3e36ac37;1;False
be33d6db3f228e9087465ad2d4fa0cee;1;False
8039dfa6061b1ffeeb406ec0720aa95e;4;True
a9b06b7b7c10fa36c11ea861c2f71b44;7;False
bb15681b4ffddbd33f76f1bc10daa0ff;1;False
47859cac8eeffb4689126e1dd81633f0;1;False
94f71f55d143ddba9590e5fc284b4eae;1;False
74f9335b8393259e75d2ceb498bdb9ef;1;False
ee9ef87e6788235b3c601589b7bff688;1;False
dc18da5deeb89404475517dc7a166d94;1;False
b9ce1e428a46579acbfcee92937ade4f;1;False
bc5905154a5aec49193fb6a210d9c0ae;1;False
6d77a3ea786a678be4ff671104c5f917;1;False
ec3b6b73d74a85960dec62d6ce7149e5;1;False
58fcb0d5010c7bccbdf08baac615e7bb;1;False
c8edfc5bc931866d8be11dcacd391335;1;False
1fa14f32f1b581d22a1d8f9cfd85284a;1;False
6b4eacc56975db6e3f0569d57e2dff7c;1;False
f51d621abeb4c489918d904995bbcec0;1;False
b881e48f5d59d74468bd52dc8c137ec3;4;True
ef59be13bd0d88b43fcb779912df7a66;3;True
36889863bea6feb43dbe335719aa657a;3;True
6b81ce5b10a0a46749a0e60e9b718e6e;1;False
296a0c76e1efe45d63b7ff6c770e79e0;3;True
96c6483f5113f19635ac43171ef6148c;4;True
ee31588463e2469ee6216e9c1a32186d;1;False
b5da06d8c9858708cb597185cf8f93be;1;False
dc1718d9c1ec4fefb0034cce36da688b;1;False
2d69bee905f9afc6721f22e7d5167781;1;False
115758b79c92c942b17f5bb48ec5becd;1;False
7256f4f4d8c40f0f02fb6a3117a4bb3a;1;False
e5178ff03bb21e40281c083021dd5d80;4;True
a259a3f34c34540e7518a430653ea030;1;False
9bd49e729a348a83fd65b280035930d1;1;False
3ac82aeb4247082a304f23282102f5ac;1;False
9174a444f8dabf4829516aa5139c594d;1;False
9bddacf7623d284063a81e6f7008f9e2;1;False
c7a4eb67f463f7b98e1b8cfa60236176;1;False
946d54b7e8f9c176af2d2f0536ce2033;7;False
b5e5c24c9057608339332a160f2cb378;1;False
decea33878cc583c222424da0e77635f;1;False
d404503b466c0067fb52ea7fbb1eb99c;4;True
9589d9b5e897eff7835e2c655f8f31b8;1;False
9bdb75ccd1062f57a95e2d05b080b020;1;False
5a8768d7e93defcc8181422ea5d90c79;1;False
42b1b9e51d1d096562c7eb894edb434f;1;False
553303d587544f6c7d2fcb096681a672;1;False
945f15f45a60471a38299306719a3616;1;False
8eb07e29263da99fe065915b308806bf;1;False
f74934132b142bcb4853c4486630a4b5;1;False
6284f0bff4dca222faeae011ea0aa27a;4;True
8edb9d97fac36790561dd8bd2f0ef091;1;False
74cb3475c757633eacff10f6ab904b36;1;False
b080a406a534559e84500e3e8a2e1e8c;1;False
92bfce3c577c637e70731d6270d24a4f;1;False
5f4a8a36868fc0233ce8bcb72002b01a;1;False
d88384c3b3ee130d838e30d10721fc14;1;False
1fa9020c459a3df1843860d8a81600ef;1;False
0980802f95ff47a3eb817055a147d9a6;1;False
e53bf19d9bc3867d578b9deb3abd9d9e;1;False
8e02d3ecbb6fef794d03a4761ec303d0;4;True
9632f83bfdf81c530761e51c1b306b96;4;True
c502ad77fe16393f8305edc944ea429c;4;True
56f9679fa8e83c1dba190e68efee111b;1;False
42b275561c12c0b9abcd129d75daffb6;2;True
b448e97005673347e4528dcf8d2aa8c1;1;False
47a67acd7509a8666add7710d44e7a90;4;True
5930629c7b272cde766e6ceeb211eae4;1;False
e140bbe85d117879324066e218a9bb54;1;False
293fcbbd7f9565412ca2c2fe58b4ccd0;1;False
b7cfe83c44fd9d11881b528a3e6a4336;1;False
d9fba18f90f990271db7cce381308b47;4;True
0c1f383fefa3052044704bb39d165bbd;4;True
af2cdfab8e0ada947342e36e4eac4035;1;False
43248774c3f100225428d4aad4c317d6;1;False
70e34d9858147c6e06ac3f18af0fd422;4;True
eab32586c181245745369cdfe39c3bd6;4;True
4972646785f406d64262c5046d937ea0;4;True
67fd819567a6aaac8dc1f0a5dba6c896;4;True
f25e883b16833c800a297e4d93b0d553;6;True
a88c22c2a84ab27702980ea63dca807f;4;True
34554e81832e77f89b070b66ce49cbbf;4;True
89ed2c8e98cacb9d768756b3aa617d97;1;False
c5c825d34120921ca4767a4b273a507d;4;True
c9b6b8f3edd7dcce210c55235eff1894;1;False
49cef1b7b8c1076a590f6b7086472c61;1;False
2a2a9f34e01944af30e1ca8f9b80508e;4;True
f2dadc933186ba967ce56853e9242bc5;1;False
758e533475388e7459ac2f7aa4213a9b;1;False
68fcaf361a089968762f5c868b6e2825;1;False
573f8c946de3329e77d6f8173b6c899d;1;False
b56a67e7e5efecb8e37386809ce6eefd;1;False
cbf3aa7aec2e185165e66b33dcf03afe;1;False
fda437a0f96583b229c5e9603088dd95;1;False
0d3d8a2a3ab4a56faea5edbe032c96d4;1;False
c095190aaa38ea0b9113411395939a8a;1;False
bf4cf9923423b9f2b3fb1088d3900d73;1;False
bed57aa6a9d425aae2cd6d2bf7ded8c3;1;False
b846a8cad11b2451031713a41288ace0;1;False
398abbe4a0a2b4b549e1ade1a838b469;1;False
82bb9852fc1a8818bc2086018ce22d08;1;False
3db7d9a34096d4c50aaf15219f48db03;1;False
0f1943a52403b403f26eb1772d9d1662;1;False
11b9d5c78fe18e63d7a8a825ca03f66f;4;True
c1d09c24f9bef383b7cbd1068cd18463;1;False
20bd8a55302bf8958506797068fe94c1;1;False
6c357bc6ddc11a3b5d199d2b1e4e6fac;4;True
7e2b13dcebaf29b892e67ebc7af3c1a5;1;False
2ad710735830e95c3e9ce01725552a8b;7;False
542d104eba3c8d49ebed5128f7480133;1;False
ec93d5c4025f6632c9f65580e772515a;1;False
66db0eab3e952bc7633102919dcf6660;1;False
4db69f2ac9dc619363630a243bd75f4c;4;True
6f188eac23f755fdb358a7ce1136b6e7;2;True
6f347567c03ea96e2cc59c5368233ee1;1;False
ea63111b654161500abe4b18feab8209;1;False
6beced208748f6206e2855460a400f21;4;True
ed344daf77e7e8b17c0000e4a9cb96a7;1;False
9d37b24f58820ea1a987c96e51e300c3;1;False
509860ccb89743d8f4ce23a701cbe72b;1;False
e923eced1a4acbce6f3e92f85915cbd4;1;False
1837d9e409d408926a442ee3eaef6977;4;True
e77c70c32e3fbc275bec9999dde814dc;1;False
7eddee170846a400b5fa17bcb53dd3e5;1;False
5c9d3f84f2261f474bcd28411c94e638;1;False
c6cdc87ce86c3f983e701c5ba46ffea1;1;False
2377bc99089d96bf2d3e84f0df1cfdbe;1;False
a5f3b78338f5b0b67db54ad26ead5af4;1;False
1bbfc53ef319e64901aa288619d75d89;1;False
3ce15b5a9973c0fa126cfcaee8f4ad05;1;False
df59eaa1565f4b3d980c15a00ade3bdc;5;False
d64dcd1c053e63a5a0d1812ebf1ae885;1;False
99b965bbedc4d35df58f3a3286875120;1;False
823cf9c9a94fce3fb5583f7054d6c579;1;False
e1c7632a72d11c73bb58647b16e0ff66;1;False
e3a71316d36211e99055bf7a4375e0b8;1;False
0e3f94f6400beef57a0a2eec1c83aefb;1;False
3ef06814d2bb43f0e7c36cd7bd7978eb;1;False
858284e45cc2e7e1c228b8d825fe0894;1;False
81aede525ba5edba66f409c990e8e88c;1;False
65cd3a7a8c259afa776b6d194d7a2f42;1;False
3f42458674934bbcd09d8bbf1d407002;1;False
f98355c1f645f560a49904e8a163fdac;6;True
dd09312963136abdc56717996dce3905;1;False
962fdf5408a7b180d3319ea6f8f471d4;1;False
b3d9ae2065aab7989259e1549fadc7c9;1;False
8264492ee1612117e6b3a0ed8d1b5817;1;False
0dc244aabf950da9c86a4c4244bb27f1;1;False
9b42880245d1b42d5771bc2bffc3b76a;4;True
da517274d494feeaea1e7c25ffdac742;1;False
46147b608639cf543611923128a8dac4;1;False
f13f3853312aa888a10597d99b6080ec;1;False
6b5954dee8f1c946bf7876387793bf9b;1;False
b48222349ac406c003ced68b1e2e6a1e;1;False
da62d60bf80f92881ecf626e2e5607f4;1;False
a380ba699116f47ebe6e3ef0dc20aede;1;False
aa2d4f577acf299e562d3b871836e655;1;False
44c693aaecb601efb7f46d2eab82b1a5;1;False
0f1953a1d8b4eb72a3f0a59768195d66;4;True
a5801e421d9a87a19eb634cc174b8413;1;False
502d5b8b2d8562e82d213afab701e5eb;1;False
0883943ba3aa7adad213bf5e7bfb07b9;4;True
25c2f5c27e0af2a564e4f4f54c84027a;1;False
dee910d624c81b01584abf5a32591dd4;1;False
f10e9f79fd2b03edb6587d0d3e8f57d8;4;True
61c95d9ffda1bf3ae4c5d94915546467;1;False
6c29ecc2ce522c55601f049315e2657a;1;False
69d79339bab9d98c5a5478d6841df5fb;1;False
52ca488ac6a1672ae7471da166deb873;1;False
12dcbc059675ed36c83b784a8dfb88db;1;False
79381bc9e66629c524ea2b137b3f8fc1;1;False
2055cab17318c3408fba539226ed94f4;1;False
08c7e26f883c6bfe296000f7da8e67cf;4;True
97d354f66cf48549ded8eb75b4c85a3f;1;False
826c1f6b7d9b2bd7fc50c23a126b71a1;4;True
07e535ad79bcbd2f6995a0bc8e6d8507;1;False
4cf90c6207477c5f2f287477b7fa8acb;1;False
203a02d423548260c477a5c1e56c40c6;1;False
4053a8bd67e6b97033b1b1e379eb07b0;1;False
a4d7990a5c86ab217fa224aee6aa6dfb;1;False
12d091d11e3bd6d21296726871979ff8;4;True
64da2985fabb8de3874c91d2b9039b48;1;False
03d81d6cf368f66e498b50bebe4d717a;4;True
2d184961b2c29645e34e919cb284e67d;1;False
9c3cee186c2daae9b6e8734c6df9bf53;1;False
948d2d3d6c5e6f255b51193c7b6a618b;1;False
c660585fe8ba78bcb67a1b3bcfce5bba;1;False
edb5e8fe380fb200cea34002f675ecc7;1;False
1ce91be84b2e5643eae607d049c2912d;1;False
4496916bb6f0bcda477fb767040b2616;1;False
d732a72f655a0beffec750a80ea5db04;1;False
41d760f50056d2a3bbf086047492c436;1;False
5a1e554c2f735beb105ac385bc90f9ad;1;False
37baec9f8000f8a26d64e2034eaf6256;4;True
ca3359a20a73e30b109d0aed1a4b8711;3;True
70497ee85c1a8b0a4a24df648a9a1bf8;1;False
44574a222c838b3871c339b3e343a1a9;1;False
fe2c544b4059402866546540edfeeca3;4;True
5a51d570a9ff5bb5fc875e26ee2df330;1;False
957124d6904c16b394191c9c86e2ce7c;1;False
5d9b3b33d128738781e7f42447b80342;1;False
7eb61f2d71995e334c8ed5c5890ab5a3;1;False
c19e372e42e42976ae54161e2512a9dd;1;False
7a623019662b3bebf5f76771051dd880;1;False
44f23ce92bb5c811e266fd8fe3857fe6;1;False
cc460edc0de3f246d8b030d3b333167d;1;False
39674f9b94ccca1d13746c174cf87a58;1;False
8726cf447162d049479ab11576b614dd;1;False
8f75d75d9af9b636e2dd699f5e736ce6;1;False
534c50c02cd8153a7656639fe21314bb;1;False
810766daf04144292abdc9ee124707d5;1;False
266e4b12e619c76506464bb5664abb03;1;False
65834d6bf497c2a08e45c150a89f1b0f;1;False
31d72d342ef1211551d173c2a2ead0a9;1;False
618f508a0528723ac531017568427ed8;1;False
a0e4c4da7eb45cc02496db172081d2a9;1;False
7619c8d1ecc2044f3149bae08a57ff06;1;False
d4942b1ea9476ea0d006e1866a939b66;1;False
dc023dbfc67be5904e6463ae735b97d7;1;False
276edc707af4f5779b5b0d40033d4d98;4;True
e17ba5e2ca40de1408fda83906d62187;1;False
351f26023a07f3a6e864df7f2497c120;1;False
f2517ccd306d123293709517aa3b6688;1;False
26013961e27e976cf7dff7b5bc6086c6;7;False
abf19f5ebf048dbd98b2e592acbe332f;4;True
3f0ea3df4ba8db9399472fc3d4d3c7a7;1;False
cf40e78296bb66566be732cc75950e6f;1;False
b6cb44599e1c271144e293b47a2dadd0;1;False
22448997c386b7dec7738f41a836cde6;1;False
9cff5d5a04b718f20ca4eecc93e64d8b;1;False
fb6bafb1bd033ed02d11df07d2290638;1;False
477c748c4a72611142ff2d5160e0f3c8;1;False
224b595f35cd6171ac3c12fde7874c2c;1;False
bc83a8a8ed40b6373e01dfc5e2af9c28;1;False
89adebbc573d1ef5bc135564a358715b;4;True
e018593dd4d09d31fa8c684d471d27dc;1;False
ed4bd032dade9cbd7862d28088c084b5;1;False
ea578d20a855db1a9c3ca6f4b4a28f11;4;True
c945bd83865f91418775f3ad15c541cd;1;False
0721a7f10e3ed59914ac8f1fba143979;4;True
842cc56f2a1bf402a41ef902da01e0ce;4;True
9e2ef8c271ab706813c9fc932f39a821;4;True
3f127a87175ca85778ab4566882448bf;4;True
682ff471f34ff0f0ec8b1c33d7e03a11;4;True
540354d4d7072557b162659bd2653367;1;False
c9d311b816b02f2906b9ef3f119e0798;1;False
3b3b85adc66fcdb8c6b144849e4c9edf;1;False
ed641cc66f398a3480fe4f0e8dfc6aa1;1;False
3940c4370c5d0c943ef8764a86622d71;1;False
2063d8722848dc8e27ad1189e0444b1b;1;False
f55b40cdb301d4b54ab572a655fd412b;1;False
b2b5c73e51b5f209fe28f6b4b9034172;1;False
136427ec5c8f990c9a38c7b197b26791;4;True
f28d7da5e6b54dc62e702da3477006a1;1;False
06c79a3b69a92e582ec2c6307a78bc8d;1;False
d9ef6e1759bb9e46c29177882c431702;1;False
845109dd9708d03c186dd61cd64799de;1;False
933491720d5ab1872e3b98a5a06c981b;4;True
ed5581b712186d406f05fc25e9c66575;4;True
c9af5134251b1e05958bcd8cd7e633e0;1;False
9ef8eb05107a2799441947f75746d30e;1;False
e44d318064c20547d3d7bb16c82cd9a6;1;False
5d0121d9a9562b1c0cdbe06ad3a36d91;1;False
b348cdefd003001580150e21b8e8ec9d;1;False
af51bf458d3d6a9aef5d01774ca123c1;1;False
6ed8ca035f71392b50f66ad9607185d1;1;False
67082031af7e6b233b3d5e36094868f4;1;False
194fb666632de5be3c1413f5889b0ca7;1;False
c7d4219f98b6c1c4f783bcf7acadc59a;4;True
48d1fa4d06331faf0276d9ab40f203b2;1;False
525cfb330f7edc1298bcd0be887c4318;4;True
4eba1a51059d0e6bcc5963927c5bf255;1;False
4b62cb9873559d4d925aeeecb763e514;1;False
1aadbd3e75867d878ba798742df248b0;1;False
eee07c5ef8c9d49c5cbb4ae689b76179;1;False
971400cdecbe5c16001c8f1d74653cb4;1;False
ec5951bec760e3d149092f0cadd71119;1;False
1f8a4130c7bbd9e44d591ba6d9a1a38c;1;False
d987c51792fcaa51a8916b6687b09d81;1;False
e4127449d73c683031bd163b41dee0cc;1;False
03a77b2cee9aadbe6e0f3e55c6d1faee;1;False
6155bf600b5d15ce7fe66c9f40bc873a;1;False
67b717c1d539538361d5b84478e7669b;1;False
d82ebed9e2d11e7fc5857577c717f5dc;1;False
80ff0b96ad15e59f1bf2f3424a40056f;1;False
01a37ede9550f656ea1c12139ced1ded;1;False
d9e8ccb424c58fa23e914dac00ab6633;4;True
d1a5a5477061e2ed8386e05a2f378d31;1;False
123b393205ec571c8aed299d6be2a0ff;1;False
6df04c638ab41abf2ebb6a7d2e9aaa01;1;False
b8155807a36ac7a0df326450c0186255;1;False
86935aface1025450ae5adb11cc67744;1;False
568afd36961e194025e0fc5687d08e73;1;False
ca3090b29f3b34caa6e07204d08e221a;1;False
34e72b1e633cf4e096e88552f44f5058;1;False
e47ee312a807254187bfbfe9f6b811a7;1;False
47ac8bd6670c5e505675b3c90477e6a3;1;False
ce0bfb23a2be220e2e276ebad0f02b0c;4;True
eb0ce71171be9c02b1eb819c9998e8cb;4;True
22248dad60bad4e8bd0bdeb09e7718da;1;False
eb4767608be482f4e74a078571466d13;1;False
abc814f0825cbd6656e96e1b14fd68fa;4;True
9cb107ae328f3db70db46453b734325b;1;False
5146fc77fab3cc61aac57c876022ca5d;1;False
e92d2a77b283cfc70a5755c5c18882ac;4;True
c125a84aa5ac9216987a9e1f725b8e64;4;True
d5fdbd6a4343671c5841121e6c3fd467;4;True
81ef3772564804029ede1a4691211bbe;4;True
40d73d466d1e32c0c644b85fd7e88ffc;2;True
34d2b937782a696119a91b09bf30f5fe;4;True
c5b8dc0191f93a77eb7c34ecb4b88c57;1;False
f86a8d527c6decd2a8b810f87d4cc943;1;False
43a9f1cc8ac67607d7d9b750681c245b;1;False
e64b587313f291e9277af65df53545f5;1;False
293db0570d75e45a6c033659826338fa;1;False
a7a95878f3a55d235276b3ef3f31d612;1;False
5f89bdd6c2aae2435406e5e6a37be3b5;1;False
79f399c92657a67461e4b31da83cdbf1;1;False
7217cc6e03174d478e594210053d721d;1;False
20d44cbc984c391122c127c315b16ca7;1;False
6332c56cd4403f39f4a8859f4cac44f1;4;True
a0f305e10ce14f52ef054e0c266cdeba;6;True
93b935f63975b89c2afca6540bdf18f9;1;False
7a04e98ab699dd0e110ef3706fbd10b5;1;False
12d0d64889fe56c5789f8b73a8813ce9;4;True
e084b45e2b061788370d9ba897b8aeeb;1;False
708d235a472776ca8058c94389926f16;1;False
72f2556eccd2f726a21ccc0ec0f1924d;1;False
1df0638abb41ce43e61dee6f1bcff32e;1;False
60d8570da6b1d74020491f13fe2868ec;1;False
883720c062588ccd0fc35891b9b9c6dd;1;False
401ba9eedb5df0b1ca6cc933214a60a9;1;False
ffd3513e4d1eb899439fa8be8939c5c8;1;False
a2c272cca92db0a06a0ce1dea658e9cd;1;False
059ba8aa30a94707f1eaeba87d481fa6;1;False
251f04be814773a97337185debe3acb6;1;False
aaa3fb994e87b24f712ef61ffadc413d;1;False
9d2cb33abdcfefa9a56bb1f7da4ef263;4;True
a5322615e83b66d9b6c5e9a50b3eebb2;4;True
9b380935bb5cafc75690b44f04f04281;1;False
536691781355a8c2a053ced18182703b;3;True
93f4405e39a6190761a19cb4667f01b0;4;True
f59d583379c3532558bf84d0e55185da;1;False
a216903545b14e832f126c8d346ef4eb;1;False
1f89081488070731e7b3b61c0f0daf4a;1;False
e6929cba3b612881ea64e78bab3d4f06;1;False
bc7ee7e3430f1afba955576fb4115b96;4;True
ff8646db0972e092bb0bb1650ab9226a;1;False
6553d17dd9980e40a9f99c5d3553bc31;1;False
c64c7a7c27c3b9b76b1e0b9997da6afa;4;True
b95ba20f34b5b38769462f1bd3e75df0;3;True
6701d692677e21a271029823fc5785c8;4;True
6c50248884c8971bfbc65582829ab15c;1;False
13c9d7a1ae657a9c90f92d9cd27a44a4;1;False
914e14a6d7646d24918061cd52d8866a;1;False
cc7160369a829e794741691e1f54e09b;3;True
506361924b6001a487a2292c49c249ac;1;False
0c9ea3dd6e7e08ac3880195a45f0cdef;1;False
a0ad4d7ac201b012756a1dfb7ccc1c15;1;False
b2915d2677f8da6d23b3b7be5fd18f42;1;False
98f216adec2b515c502bd622e2081ca1;1;False
8b354593c339d94b97ab969594c87038;1;False
230c61f857f4a3f03e2e7dd93b89948b;1;False
9336c98599e88e6065916c3970ac3287;1;False
3b8150291f815021031a32c62050caa8;1;False
d8b4932c5ed7acd128dd88dd29d13469;1;False
70a4b533871068e51ce1952df8206d41;1;False
d60cd31382d98a8eb82b956e345859a4;1;False
f3fb433be3753d4b403bd3bb0eb73af1;4;True
8013308d909ff3045791939c1d73b8d6;1;False
0eb882f672f490f09ed919e2796773a3;4;True
ab8c697a1d9dac98114451ef1ba2c0fe;1;False
49acf0781d3d0fa88b551012a1fb421a;1;False
18eeb45489d46adc7046bddf16154b04;1;False
c8178adf11c91d4b05ab6b25cc421d3b;1;False
cecf4da70a8b544235be830e00f8e080;4;True
9c0fa8ba465ff4e688d1e8275e0e9a29;1;False
8a8989a8d069702c9f6765323f66b3dc;1;False
ac60d86847a47ce11ae2d8fe856dea6d;1;False
92562e3c7922ebeb0caa92d582660011;1;False
8b87f229232dfd384155f297dd430e10;1;False
171cb5df9cd751daa8326cfaf2fa0a4b;1;False
fb719105bfc0455f9899ba64539147ab;1;False
4778f26bd551e2137c6bbb601c364e8b;1;False
b06f4c2f92b5345c4128a3b0c2f0aa6f;1;False
ec66995b76fbc10115f9347c94e729c6;1;False
0937842bab128a850682ca03c1620500;1;False
2fe56e7c074bf429ee4f63f3d368c6b4;1;False
304de354afb8d3a0a551389e77d062e1;1;False
64b03263da59eb758efb1d477950cece;1;False
c55b45ff45e5a81d714d35c6d3806199;1;False
4732639dbaa2013c449c5bb85114d490;1;False
b8bbc97864a6fca14e38f572341d26d8;1;False
982bd54146ab94b75990bfee3c13659e;1;False
d1924c745367c2424d1fd538da3abe1c;3;True
ba6ddf2b0344d22208db120188cba871;1;False
a4c1752d660ee9be7459d2b92bd78e20;1;False
5b0a38ac3ba44cc9f67aaeaa72fc6f8f;1;False
1a2256ddf2e459a7b4d88f25272ad285;1;False
e73774dd976fb33038d14b00d3aa7891;4;True
b713d099025ca4e80a7cf23fc37fb84e;1;False
f4db6e6b50983255d8646ee0c88f57f3;1;False
9d8f67b7a8a719a120a6f02ca91d7079;1;False
af9d62e2048a8859f2421b3622b2c4d8;1;False
f2a37c75153d9f6820d055c9e783128b;4;True
353d6d426b03277d82f5b1f526101a86;1;False
04947ef71aadc20771b4181c6fb36261;1;False
e07d2202e8ac5cec45b75a2c92a6149b;1;False
0f45b2d9c31052991c50ba1a810ba128;1;False
864e7ec162c1ab7eedaa24f088b9fc4a;1;False
1ee9ba781d717db3365bb74b4d4d0f75;1;False
f5c6da1bb2d8714077bda41c5f199870;4;True
1caa76f967897237a22a035c88b1c4ba;1;False
23f30bd1726dabf3476b174e8df5fc6f;1;False
b1b77ba8651daa153ee861cee0758b98;7;False
77387723131a4ba445e5f63882781a03;1;False
aedbcaa9bd1f20a8b533e968f1f37311;1;False
0b91425105a51af7a6c7eb6b2c74996a;1;False
7a8af77b5e7cb2a5179e9b3fc56e5a2e;4;True
180f0ed349785226fa8887c077f655ea;1;False
595ce7fe0aff7e57214e61842f972094;4;True
ccb457bc72c2bba356877cacacc68c83;1;False
c9b631e48d971af0a694f4f007992b7f;1;False
7536ed8eba7df4ee58a165acc60504ed;1;False
7c2cc764b75896531e2a7b25e413d75f;1;False
fcb4fe0e82a1ac67795462f74df786c8;1;False
d80943ba7f57d075358c029d92b5fe41;1;False
ef421a39857fcb64cc088bb8dfc92ece;1;False
bd0c06946f201c28bd6d5d4130a3ea83;1;False
f2e5df5cbd70ccf277b77732da27f1e8;1;False
fed1b86a92e9a414b110a5ba52ce88ec;1;False
8532e027dd96a28793fed101ad1c69dd;1;False
aa1d93fa13a69a24461bd476fc0fc80a;1;False
7ea550dd5cb4010c9b4a9133d67882d4;1;False
15180d84472532b9ea952097974b1a27;1;False
5faf9709bdd24958ab23c13fa302669b;1;False
57f98112812429c28def64a14020b242;7;False
b37ce79bf563844426c7452c38564acc;2;True
00a1e2413c919d6e392442533626cb92;7;False
3619bba8933691068c93aaf05d36d92f;4;True
30484d0549ab4401ea187b2f80bf1c0f;1;False
5d2a7c11b03040631529ad2f9662e613;1;False
2189e5fe6bca7da5cb51a4886284ac67;1;False
340c9afe33752de625bc98c8e4f8f695;4;True
8e8b77c9b80b9b47a04204ef736fb8f7;1;False
efee8c8ced39dafeee10734c77693a4b;4;True
3bdeb1b8d4c623671485ff1afe6f7591;1;False
4b75cd1295b91a4ec82b8c04ba3dbcbf;1;False
8fe6ce2fd78c49784c5e152a2854e833;1;False
114fdbf60af9c99ffdfb4957033eeafe;1;False
4900d43d430546b581dc72cfe7f1022e;1;False
ad8ed40169e6050e6b93e75e3d08c3d3;1;False
727bae4fcec893fe1d856938640ec193;1;False
ebfa978f3ae2d1571764d576dfa3f278;1;False
2d5aa2044bbdfe635d1a8ce9cf290190;1;False
9e53c81001969f12986374ed8c107d26;1;False
47c9c84fdd47c3f50c4ceeb8a1c022e9;1;False
bf6a3ea6f15c2c9c96a19da3f3ba9e43;2;True
59a5bb43d51865b1d07eb05e6808fa0b;1;False
46c84a1c71f1eeac7cd721ba14d734a9;1;False
36966772b82619cd14dea889fab924b2;1;False
e60a8fddb175a45fbbe1fb6bf2ebeb9b;1;False
0bffe1e218e3cd45fc6db44abb2a1034;1;False
b556ce78355d2fd832bfc0f59d70eda9;1;False
33a4580593cbeefebec54ee1c73a1971;1;False
a1c72f5c0d360d8b89aa5a9bd7cc9568;1;False
6d9e3fb34baafced809a190cd4b62f49;4;True
d8c959d651d265cbc186412c3aaf0050;1;False
d406958d7ba052a6a4b35c85f566ac1c;1;False
cf7585f3459db259cca6261c73bf84ea;1;False
6da10433c48ba45998e65ba3c64d73b2;1;False
3d59e1733bf074d8f1b7a244eafae834;1;False
2e1371cfcd980e966336f9b8e5c868e4;4;True
de75eb121afef673bce3ae37116953ee;4;True
5d42542e546a85309b9d9e2bafb4e4c9;4;True
05fa33e33ab034a53801eccffab8a8ac;1;False
590ab777023b70c1c60462f120ec578a;1;False
1c734c5353f9b37650afde9d22a6d4dc;4;True
a84243a0738b0e61aa165cebec2c06de;4;True
